amount_digits,amount_words,bank,company_name,date_created,date_due,drawer_name,payer_name_address,place_created,rib,barcode_validates_traite,barcode_matches_traite,signature_detected,traite_num,fraud_label
2164.899,deux mille cent soixante-quatre dinars zéro huit neuf neuf,Thierry SA,Camus S.A.S.,26/05/2024,02/10/2024,Mathilde Lemaire,"80, avenue Evrard 26879 Bazin-la-Forêt",Laporte-la-Forêt,47463556099347975936,True,True,True,885606269223,0
4017.387,quatre mille dix-sept dinars zéro trois huit sept,Pinto,Blondel,27/05/2024,23/08/2024,Martin Le Delmas,"5, boulevard Gilles Voisin 23626 Saint Laurent",Sainte Françoise-sur-Mer,24531488085614725016,True,True,True,729250488707,0
4096.565,quatre mille quatre-vingt-seize dinars zéro cinq six cinq,Gilbert S.A.R.L.,Moulin,24/03/2025,30/04/2025,Marguerite Le Bertin,boulevard de Delmas 73423 Fabre-sur-Laurent,Lemoine,52726474360204970891,True,True,True,691368263358,0
9143.225,neuf mille cent quarante-trois dinars zéro deux deux cinq,Delannoy SARL,Nguyen,05/06/2024,01/12/2024,Marcel Legendre,chemin de Leroux 26953 Saint Julie,Delmas-sur-Loiseau,76868036937910097805,True,True,True,418339286952,0
2292.061,deux mille deux cent quatre-vingt-douze dinars zéro zéro six un,Pelletier Alexandre SARL,Brunel S.A.,07/08/2024,31/10/2024,Adrien-Gérard Martinez,"515, rue Normand 59313 Michel",Saint Lorraineboeuf,95103973690673771472,True,True,True,99707673687,0
3873.873,trois mille huit cent soixante-treize dinars zéro huit sept trois,Bourgeois Chevalier et Fils,Simon SARL,25/12/2024,26/02/2025,Christine Bonnin-Morel,"50, rue de Jacquot 05680 Lefèvre",Léger,72853974216519061205,True,True,True,315811894515,0
2248.089,deux mille deux cent quarante-huit dinars zéro zéro huit neuf,Brunel,Blondel Pelletier S.A.R.L.,22/02/2025,06/04/2025,Emmanuelle Coste,"45, rue de Besson 11648 Vallée",Potier,27834002382591185550,True,True,True,838325191417,0
8168.18,huit mille cent soixante-huit dinars zéro un huit,Coste Monnier SA,Paris,09/12/2024,04/01/2025,Marianne de la Étienne,"96, rue de Marques 43705 Saint Bernard",Denisnec,28026680671355312701,True,True,True,801990356136,0
3956.436,trois mille neuf cent cinquante-six dinars zéro quatre trois six,Traore,Bailly,19/04/2025,19/05/2025,Susanne du Henry,chemin de Blanchet 70388 Rousset-sur-Noël,Gallet,43511361816980221994,True,True,True,558476525804,0
1789.251,mille sept cent quatre-vingt-neuf dinars zéro deux cinq un,Mendès,Hervé,31/12/2024,26/01/2025,Alphonse Gomez Le Michel,"655, rue de Tessier 42620 GarnierVille",Boulay-les-Bains,21441548356246217029,True,True,True,170355785408,0
4027.936,quatre mille vingt-sept dinars zéro neuf trois six,Lecoq,Ribeiro,12/11/2024,05/02/2025,Zoé Teixeira,"525, rue de Marchand 27626 Caron-la-Forêt",Menard-sur-Guillet,28302769699680677111,True,True,True,517956456348,0
7478.599,sept mille quatre cent soixante-dix-huit dinars zéro cinq neuf neuf,Rémy,Teixeira SA,17/01/2025,24/01/2025,Lorraine Lévy,"57, rue de Nguyen 54235 Potier",Leblanc-sur-De Oliveira,31520989467109984016,True,True,True,930543280857,0
3690.935,trois mille six cent quatre-vingt-dix dinars zéro neuf trois cinq,Le Goff Martinez S.A.,Boulanger Marchal S.A.S.,28/11/2024,20/12/2024,Philippine Cohen,"7, rue Sabine Meyer 97429 Carondan",Alves-sur-Mer,86570878709550043308,True,True,True,72178082047,0
4607.426,quatre mille six cent sept dinars zéro quatre deux six,Baron Henry S.A.R.L.,Marie,23/05/2025,23/05/2025,Antoine Maillot,"48, chemin Agathe Loiseau 43950 Gay",Rivière,71307671895801703142,True,True,True,730014993686,0
4010.634,quatre mille dix dinars zéro six trois quatre,Bonnin,Descamps,14/08/2024,01/11/2024,Patricia Grégoire,"550, boulevard de Robin 04614 ThierryVille",Bourgeois,54994030738011185281,True,True,True,520032311053,0
3251.556,trois mille deux cent cinquante et un dinars zéro cinq cinq six,Vaillant,Bazin,26/06/2024,16/11/2024,Constance Morin,"73, avenue de Lambert 97488 Muller",Da Silvaboeuf,27939377108810820616,True,True,True,745804878004,0
5292.853,cinq mille deux cent quatre-vingt-douze dinars zéro huit cinq trois,Godard Chevalier SA,Tessier SARL,01/06/2024,05/07/2024,Julien Martins,avenue Jacquet 07133 Neveu-sur-Aubert,Neveu,80300902284078710255,True,True,True,474897385425,0
1096.622,mille quatre-vingt-seize dinars zéro six deux deux,Devaux Vaillant et Fils,Gonzalez SA,25/08/2024,07/03/2025,Denise Bègue,"993, chemin Catherine Dijoux 13870 Leleudan",Antoine-sur-Mer,74909924803808341609,True,True,True,969579122647,0
6294.135,six mille deux cent quatre-vingt-quatorze dinars zéro un trois cinq,Blanchet,Devaux S.A.,06/09/2024,28/10/2024,Éric Cousin,"56, chemin Henri Petitjean 52414 Martinez",Barthelemy,16317444638520621869,True,True,True,616964510734,0
3945.086,trois mille neuf cent quarante-cinq dinars zéro zéro huit six,Cordier,Samson Costa S.A.S.,06/08/2024,28/04/2025,Matthieu Valentin-Gilles,"9, avenue Valérie Hernandez 34724 Roy-sur-Langlois",Lainedan,47547468686925864847,True,True,True,97340071104,0
2306.842,deux mille trois cent six dinars zéro huit quatre deux,Colas Chauvet et Fils,Bourdon,18/09/2024,26/12/2024,Jeanne Morin,"56, rue de Pierre 78385 Saint Lorraine",GuillonVille,76012929576863414842,True,True,True,613522723306,0
5479.723,cinq mille quatre cent soixante-dix-neuf dinars zéro sept deux trois,Perrier,Royer,22/05/2025,23/05/2025,Anouk Rivière,"323, avenue Gabrielle Marin 18290 Saint Chantal",Rolland,23535380215704110241,True,True,True,775181340189,0
5171.698,cinq mille cent soixante et onze dinars zéro six neuf huit,Martins S.A.S.,Chevallier et Fils,25/12/2024,15/02/2025,Victoire Hernandez,"530, chemin Isabelle Collin 87919 Parent",Duprénec,00111398516866026329,True,True,True,900447307275,0
6876.79,six mille huit cent soixante-seize dinars zéro sept neuf,Guilbert,Gaudin,05/02/2025,18/04/2025,André Benard,rue de Delaunay 81866 Gillesnec,Riou,30842144622296430216,True,True,True,290346894683,0
3424.549,trois mille quatre cent vingt-quatre dinars zéro cinq quatre neuf,Bouchet,Gaillard Bigot SA,14/08/2024,21/01/2025,Gilbert Gay,"34, rue Klein 20189 Perretdan",Pineau,91562726555133755048,True,True,True,110446625324,0
1888.083,mille huit cent quatre-vingt-huit dinars zéro zéro huit trois,Lefort S.A.S.,Girard Menard SARL,24/04/2025,11/05/2025,Sébastien Evrard,"6, chemin Lorraine Roussel 30329 Lévy",Girard,73898618819541103228,True,True,True,96823264763,0
503.639,cinq cent trois dinars zéro six trois neuf,Briand,Lemoine Lemoine et Fils,21/01/2025,13/03/2025,Emmanuelle Lemoine,"304, rue Lévy 13101 FournierBourg",BertrandVille,91366639712738389779,True,True,True,164770537886,0
3401.627,trois mille quatre cent un dinars zéro six deux sept,Jacques,Evrard SARL,11/07/2024,02/03/2025,Stéphane Gosselin du Étienne,"17, rue de Marty 78735 GauthierBourg",Fabre,55344882156123995743,True,True,True,993496931425,0
9232.077,neuf mille deux cent trente-deux dinars zéro zéro sept sept,Voisin,Bertrand Langlois SA,04/12/2024,12/05/2025,Chantal Louis,"1, rue de Joly 14511 Costedan",Maillot,67632117017114091309,True,True,True,902807134764,0
6174.392,six mille cent soixante-quatorze dinars zéro trois neuf deux,Meyer Bertrand SARL,Cohen,17/11/2024,08/12/2024,Augustin Bourdon-Marchand,"31, avenue Antoinette Marty 50976 Saint Matthieu",Maréchal,94436666946530005827,True,True,True,992508736322,0
3376.457,trois mille trois cent soixante-seize dinars zéro quatre cinq sept,Humbert S.A.,Gros,30/10/2024,17/03/2025,Michel-Isaac Rémy,"37, rue Lebon 80584 Saint Cécile",Marie,37087785949206683275,True,True,True,4328108548,0
3065.201,trois mille soixante-cinq dinars zéro deux zéro un,Dupont,Dias,03/05/2025,11/05/2025,Adélaïde Julien,rue Perez 89635 Sainte Cécile-sur-Mer,Guillot,11555943143503634207,True,True,True,877740885940,0
8892.317,huit mille huit cent quatre-vingt-douze dinars zéro trois un sept,Lombard SARL,Samson Grenier S.A.,28/03/2025,15/04/2025,Rémy-Guy Peron,chemin Christelle Lefèvre 56695 Roche,Nicolas,86833185321443727351,True,True,True,582853964554,0
1731.529,mille sept cent trente et un dinars zéro cinq deux neuf,Pasquier,Dupuy Schmitt S.A.R.L.,19/08/2024,31/08/2024,Margaret Le Rousset,"3, rue de Bailly 09976 Sainte Mathilde-la-Forêt",BodinVille,47305933219045689783,True,True,True,346943411751,0
9229.056,neuf mille deux cent vingt-neuf dinars zéro zéro cinq six,Ramos,Aubert Jacquet S.A.R.L.,30/06/2024,19/07/2024,Frédéric Delattre-Renaud,avenue Mathilde Leleu 47816 Leclercq,BonninVille,66744762555773595076,True,True,True,631372639997,0
5326.417,cinq mille trois cent vingt-six dinars zéro quatre un sept,Pires,Mathieu,06/04/2025,02/05/2025,Gabriel-Maurice Pons,"81, chemin Besnard 08213 Leblanc",Roy-sur-Courtois,39820372825015749684,True,True,True,751183434973,0
6598.469,six mille cinq cent quatre-vingt-dix-huit dinars zéro quatre six neuf,Morin,Lecomte Techer S.A.S.,12/04/2025,21/05/2025,Michelle Gillet,"89, rue Adrienne Texier 13605 Lagarde",Dupuis-sur-Martinez,42781233140830804609,True,True,True,772078240333,0
662.782,six cent soixante-deux dinars zéro sept huit deux,Pruvost,Mace,18/06/2024,10/07/2024,Laurent Seguin,"8, rue de Mallet 36759 Leroy-la-Forêt",Bertrand,82201601233786370954,True,True,True,383908688694,0
3681.321,trois mille six cent quatre-vingt-un dinars zéro trois deux un,Rousset Daniel S.A.S.,Monnier,20/02/2025,30/04/2025,Julien du Lefebvre,"50, rue Alexandre Lelièvre 68763 Lamy",Guibert,26363263047206535863,True,True,True,794318948299,0
5765.716,cinq mille sept cent soixante-cinq dinars zéro sept un six,Bouchet Michel S.A.,Blin et Fils,01/08/2024,22/01/2025,Anouk Rivière,"2, boulevard Vasseur 55958 Saint Jacqueline",Masse,21084987143060415662,True,True,True,893368179125,0
7143.266,sept mille cent quarante-trois dinars zéro deux six six,Pierre S.A.,Girard,24/12/2024,06/01/2025,Océane Martineau,"6, boulevard de Pinto 59943 CostaVille",Sainte Margueritedan,31331889450381668521,True,True,True,765080269790,0
9014.234,neuf mille quatorze dinars zéro deux trois quatre,Launay,Roussel Duval S.A.S.,19/10/2024,03/05/2025,Noémi Schneider du Leroy,"65, boulevard Marianne Marie 75937 Gérard",Sainte Sylvie,07043820604771134891,True,True,True,931585187208,0
4254.215,quatre mille deux cent cinquante-quatre dinars zéro deux un cinq,Chauveau Colas et Fils,Maréchal,08/07/2024,25/09/2024,Lorraine Foucher,"1, chemin Franck Lamy 59864 Mace",Delattredan,35251264146417148130,True,True,True,395949327272,0
5773.562,cinq mille sept cent soixante-treize dinars zéro cinq six deux,Charles,Foucher Marie S.A.R.L.,19/12/2024,11/01/2025,Stéphanie Le Didier,"65, boulevard de Le Gall 27649 Guichard",Texierdan,92587554838144812461,True,True,True,136372624352,0
1754.293,mille sept cent cinquante-quatre dinars zéro deux neuf trois,Bonnet Grenier S.A.R.L.,Leleu Da Silva SA,30/07/2024,13/12/2024,Marcel-Timothée Verdier,"27, rue de Colas 53699 Roche-sur-Lacroix",Dupuis,86217695271818242257,True,True,True,41567740711,0
4512.009,quatre mille cinq cent douze dinars zéro zéro zéro neuf,Pascal,Moulin S.A.S.,13/08/2024,13/04/2025,Alphonse Le Clerc,"88, rue Noël Boulanger 42282 Blot-les-Bains",Saint Joséphine,53965104958710041677,True,True,True,303549119144,0
2923.736,deux mille neuf cent vingt-trois dinars zéro sept trois six,Bodin,Fleury,20/03/2025,12/05/2025,Bertrand Lemoine,"593, chemin de Rivière 57336 Gaillard-sur-Rodriguez",Delorme,57746240893791570333,True,True,True,91143622585,0
1144.29,mille cent quarante-quatre dinars zéro deux neuf,Moulin S.A.S.,Daniel,10/11/2024,07/05/2025,Zacharie-Matthieu Besson,"87, avenue de Valette 72180 Ribeiro-sur-Mer",Saint Marguerite-la-Forêt,16989908591719302754,True,True,True,331621652986,0
7277.459,sept mille deux cent soixante-dix-sept dinars zéro quatre cinq neuf,Muller et Fils,Marty Hoarau S.A.S.,26/01/2025,28/03/2025,Virginie Benard,"37, boulevard Maillard 65135 Gillet",Boutin-sur-Besson,18588934029060206939,True,True,True,706310409739,0
3297.395,trois mille deux cent quatre-vingt-dix-sept dinars zéro trois neuf cinq,Verdier Roussel S.A.R.L.,Raymond Boucher S.A.,06/10/2024,17/03/2025,Michelle Jacques-Thomas,"7, chemin de Dumas 97484 Da Costa",Saint SimoneBourg,45514987711360625366,True,True,True,326484694168,0
9945.239,neuf mille neuf cent quarante-cinq dinars zéro deux trois neuf,Lévêque Lopes S.A.S.,Bertin,18/07/2024,23/01/2025,Bertrand Martin,"9, boulevard de Legros 78737 Saint Honoré-sur-Mer",Pons,99949694395359128990,True,True,True,229011777317,0
9269.97,neuf mille deux cent soixante-neuf dinars zéro neuf sept,Auger,Roussel SA,14/12/2024,11/02/2025,Alex Roche,"16, rue de Bouchet 36961 Jacob",Hernandez,80898184853085779735,True,True,True,997868319191,0
7591.257,sept mille cinq cent quatre-vingt-onze dinars zéro deux cinq sept,Colin SA,Goncalves,25/09/2024,13/01/2025,Jean Lacombe-Deschamps,"42, chemin de Thomas 62956 Sainte Paul-la-Forêt",Baron,54395301902084362538,True,True,True,422560018748,0
1305.262,mille trois cent cinq dinars zéro deux six deux,Pottier,Poirier,12/05/2025,12/05/2025,Vincent Girard,boulevard Laine 10152 Verdierboeuf,Sainte Laurentboeuf,34132899887143949868,True,True,True,82177592075,0
6667.697,six mille six cent soixante-sept dinars zéro six neuf sept,Picard S.A.,Rousset S.A.,31/08/2024,03/05/2025,Timothée Gautier du Maillot,boulevard Augustin Seguin 43546 Chartier,Sainte RichardBourg,38903452993464697916,True,True,True,237046739713,0
5484.853,cinq mille quatre cent quatre-vingt-quatre dinars zéro huit cinq trois,Foucher,Michaud,08/02/2025,18/03/2025,Daniel Paul,"6, chemin Françoise Ferreira 56762 Perrin-sur-Martineau",Petitjean,69119781706428765457,True,True,True,603328847784,0
5277.915,cinq mille deux cent soixante-dix-sept dinars zéro neuf un cinq,Gallet Bailly S.A.S.,Fischer SARL,28/07/2024,04/03/2025,Émile Clément,"5, boulevard Guillon 77376 Marie-la-Forêt",Sainte AiméBourg,89509621849258269049,True,True,True,894282624657,0
5345.904,cinq mille trois cent quarante-cinq dinars zéro neuf zéro quatre,Blin Mathieu SARL,Verdier,08/12/2024,16/02/2025,Lucas Lebrun,rue Lacombe 04210 HernandezVille,Roux,98743233482911869679,True,True,True,990502264645,0
6406.28,six mille quatre cent six dinars zéro deux huit,Nguyen,Boutin,05/12/2024,09/04/2025,Camille Blanchet du Antoine,"28, boulevard de Caron 59291 Denis-sur-Hoarau",Albertboeuf,32948398390494714646,True,True,True,669797674801,0
6580.981,six mille cinq cent quatre-vingts dinars zéro neuf huit un,Bouvier S.A.,Maillard,01/07/2024,09/12/2024,Bertrand Vaillant,rue Bonnet 66422 Carpentier,Sainte Anne-les-Bains,23180771243011954939,True,True,True,318840430098,0
3013.212,trois mille treize dinars zéro deux un deux,Petitjean S.A.,Auger,02/08/2024,28/02/2025,Gilbert Delaunay,"41, rue Joly 40352 Leroux",Regnier,04231689435977840174,True,True,True,482857024753,0
6373.883,six mille trois cent soixante-treize dinars zéro huit huit trois,Martinez,Reynaud,29/03/2025,01/04/2025,Daniel Maurice de la Gilles,"86, rue Élodie Bonnin 63598 Sanchez",Sainte Manon,94183464649995091397,True,True,True,194725404695,0
9841.758,neuf mille huit cent quarante et un dinars zéro sept cinq huit,Rocher Da Silva SARL,Lefebvre S.A.,27/03/2025,24/04/2025,Alain Lagarde,"37, chemin Jules Lesage 44396 Sainte Noémi-sur-Mer",Colin-sur-Vallée,22477208112023598553,True,True,True,931999696201,0
8660.062,huit mille six cent soixante dinars zéro zéro six deux,Vasseur Berthelot et Fils,Bonnin,07/11/2024,05/02/2025,Robert Roy,"82, avenue de Blondel 03589 Sainte Jules",Benard,94417065217711174195,True,True,True,848069674854,0
6136.439,six mille cent trente-six dinars zéro quatre trois neuf,Delorme,Dijoux S.A.S.,30/01/2025,15/03/2025,Auguste Faure-Pages,"292, rue de Julien 31419 FouquetVille",Robert,11662479571741688165,True,True,True,518896885258,0
3943.018,trois mille neuf cent quarante-trois dinars zéro zéro un huit,Robert,Costa S.A.R.L.,19/04/2025,20/05/2025,Lucy Moreno-Carre,"77, avenue de Fischer 53228 Saint ÉmilieVille",Delorme,46371127812443507144,True,True,True,78848740392,0
5290.937,cinq mille deux cent quatre-vingt-dix dinars zéro neuf trois sept,Lopes,Rousset,15/01/2025,05/03/2025,Édouard Lemaître,"4, rue Bernier 41727 Sainte ThéodoreBourg",Pasquier-sur-Guillaume,37864871635887749886,True,True,True,758746548131,0
9399.677,neuf mille trois cent quatre-vingt-dix-neuf dinars zéro six sept sept,Mahe,Michel S.A.S.,07/10/2024,18/11/2024,Jean Gautier de la Gilbert,"19, rue Philippe François 62343 Blanchard-les-Bains",Bertin,91747105408980655239,True,True,True,460138349961,0
6089.027,six mille quatre-vingt-neuf dinars zéro zéro deux sept,Potier Giraud S.A.,Fournier,24/04/2025,17/05/2025,Cécile Joly-Blondel,"9, boulevard de Hamel 29461 Parent",Traoreboeuf,45669141623131499728,True,True,True,154091941591,0
5371.203,cinq mille trois cent soixante et onze dinars zéro deux zéro trois,Blin,Renard S.A.R.L.,06/04/2025,11/04/2025,Jacqueline Boulay,"2, boulevard Zoé Leclerc 30207 Sainte Isaac",Vincent,65461420342081046713,True,True,True,475952862283,0
7013.678,sept mille treize dinars zéro six sept huit,Maillet,Blin,03/03/2025,16/05/2025,Alexandre Huet,"4, avenue de Léger 70481 Saint Benjamin-les-Bains",Saint ThibautBourg,18008612000164857447,True,True,True,277911966005,0
4843.172,quatre mille huit cent quarante-trois dinars zéro un sept deux,Paul Charles S.A.R.L.,Pons SA,01/06/2024,29/12/2024,Marcel Couturier,"33, chemin Duhamel 77687 Dubois-sur-Mer",Lefebvre,16652814911420796470,True,True,True,207361468989,0
3741.886,trois mille sept cent quarante et un dinars zéro huit huit six,Ramos Martins SARL,Adam,28/01/2025,29/03/2025,Christophe Duval de Bouchet,rue Cousin 50101 Saint Louise-la-Forêt,Saint Gérard-sur-Mer,56922637709940478343,True,True,True,400876047441,0
4273.063,quatre mille deux cent soixante-treize dinars zéro zéro six trois,Mace S.A.R.L.,Lucas,29/09/2024,24/03/2025,Zacharie Bazin,"69, avenue Gilles Descamps 11600 ValetteBourg",Salmondan,65779466185562810676,True,True,True,608662640367,0
6896.197,six mille huit cent quatre-vingt-seize dinars zéro un neuf sept,Guyon,Briand,09/05/2025,20/05/2025,Michèle Andre,"27, rue Seguin 68186 Baudry-sur-Mer",Pineau-sur-Weiss,15459964496639488945,True,True,True,878904330832,0
6311.442,six mille trois cent onze dinars zéro quatre quatre deux,Jean,Guillou,24/07/2024,09/08/2024,Guillaume Alves,"65, boulevard de Lejeune 65927 Sainte Véronique-sur-Mer",Noël,13812925203864828663,True,True,True,612198414692,0
8241.738,huit mille deux cent quarante et un dinars zéro sept trois huit,Merle,Didier S.A.S.,07/05/2025,23/05/2025,Yves Fournier de la Toussaint,"95, boulevard Léon Colas 14885 Diazboeuf",Peltier,95339930231522735640,True,True,True,791954592940,0
7896.572,sept mille huit cent quatre-vingt-seize dinars zéro cinq sept deux,Brunel,Lopes,16/07/2024,28/07/2024,Georges de la Pons,"154, rue Diane Bouvier 53567 Saint Bernard",BousquetBourg,30984088392455678570,True,True,True,389844424407,0
